objectid,hospital_category,hospital_name,hospital_id,no_of_wards,district_name,source,gfcode,description,x_coordinate,y_coordinate,province_name,address,gon_division,telephone,institute,ownership
"14888",Clinic,Kasikote Clinic,"6056",,Kurunegala,,,,"80.24688","7.948428",North Western,"Kasikote, Ambanpola","182, Kasikote East", ,Kasikote Clinic, 
"14889",Divisional Hospital,Divisional hospital (type B) Unawatuna,"3346",,Galle,,,,"80.247046","6.020335",Southern,"Divisional Hospital,Unawatuna",Unawatuna west,"912234020",Divisional hospital (type B) Unawatuna,Provincial Council
"14890",Clinic,Maternity & child Clinic - Unawatuna,"3367",,Galle,,,,"80.247046","6.020335",Southern, , , ,Maternity & child Clinic - Unawatuna, 
"14891",Clinic,Polyclinic Ragalkanda,"5912",,Kegalle,,,,"80.247623","7.274947",Sabaragamuwa,"Opatha, Alawwa",Opatha, ,Polyclinic Ragalkanda, 
"14892",Other Health Institute,RDHS office,"3518",,Galle,,,,"80.247642","6.020293",Southern,"RDHS office,Unawatuna,Galle", ,"912234170",RDHS office, 
"14893",Clinic,Clinic Center- Hindurangala,"2708",,Ratnapura,,,,"80.248043","6.791007",Sabaragamuwa,"Clinic Center,Hindurangala.",142A Hindurangala, ,Clinic Center- Hindurangala, 
"14894",Clinic,Bamunakotuwa,"6245",,Kurunegala,,,,"80.248243","7.572992",North Western,Sanasa building Bamunakotuwa,Bamunakotuwa, ,Bamunakotuwa, 
"14895",PMCU,Udumulla CD,"6036",,Kurunegala,,,,"80.248412","7.355423",North Western,"Waduwawala, Yatigaloluwa","971, Waduwawala", ,Udumulla CD,Provincial Council
"14896",Clinic,Clinic - Udumulla PMCU,"8668",,Kurunegala,,,,"80.248412","7.355423",North Western, , , ,Clinic - Udumulla PMCU, 
"14897",Clinic,Palanda Clinic,"5522",,Kalutara,,,,"80.248831","6.561545",Western,"Pelanda,Agalawaththa",836-Palanda, ,Palanda Clinic, 
"14898",Divisional Hospital,Divisional Hospital - Wariyapola,"6062",,Kurunegala,,,,"80.248864","7.615825",North Western,"Wariyapola District Hospital, Wariyapola","1239, Wilakatupotha",037-2267261,Divisional Hospital - Wariyapola,Provincial Council
"14899",Clinic,Clinic - Wariyapola DH,"8649",,Kurunegala,,,,"80.248864","7.615825",North Western, , , ,Clinic - Wariyapola DH, 
"14900",Clinic,PHC Katkovalam,"663",,Jaffna,,,,"80.249165","9.804477",Northern,"PHC Punithanagar, Katkovalam", ,"212264482",PHC Katkovalam, 
"14901",MOH Office,Wariyapola MOH,"6061",,Kurunegala,,,,"80.249268","7.621416",North Western,"MOH Office, Wariyapola","1248, Piyumgalla","372267279",Wariyapola MOH,Provincial Council
"14902",Clinic,Clinic - Wariyapola MOH,"8647",,Kurunegala,,,,"80.249268","7.621416",North Western, , , ,Clinic - Wariyapola MOH, 
"14903",Clinic,"Rural Healthcare Clinic, Kiwuldeniya","5905",,Kegalle,,,,"80.249271","7.146625",Sabaragamuwa,"Kiwuldeniya, Galapitamada",Kiwuldeniya, ,"Rural Healthcare Clinic, Kiwuldeniya", 
"14904",PMCU,PMCU Maththaka,"3487",,Galle,,,,"80.249489","6.302324",Southern,"PMCU,Maththaka",Maththaka,"724599601",PMCU Maththaka,PPO
"14905",Clinic,Maternity & child clinic - PMCU Maththaka,"3573",,Galle,,,,"80.249489","6.302324",Southern,"PMCU,Maththaka",Maththaka, ,Maternity & child clinic - PMCU Maththaka, 
"14906",Clinic,Gramodhaya health centre - Unanvitiya,"3434",,Galle,,,,"80.250589","6.161415",Southern,"Gramodhaya health centre,Unanvitiya",211 Unanvitiya, ,Gramodhaya health centre - Unanvitiya, 
"14908",Clinic,Clinic - Balalla PMCU,"8671",,Kurunegala,,,,"80.2507","7.803036",North Western, , , ,Clinic - Balalla PMCU, 
"14909",Clinic,Gramodhaya health centre - Udawelivitiya,"3435",,Galle,,,,"80.252514","6.200254",Southern,"Gramodhaya health centre,Udawelivitiya", , ,Gramodhaya health centre - Udawelivitiya, 
"14910",Clinic,PHC Thumpalai,"664",,Jaffna,,,,"80.252782","9.81825",Northern,"Thumpalai East, Thumpalai", ,"212264482",PHC Thumpalai, 
"14911",Clinic,Panwewa  clinic center,"7172",,Kurunegala,,,,"80.253565","7.779405",North Western, , , ,Panwewa  clinic center, 
"14912",Clinic,Oththappuwa,"2882",,Anuradhapura,,,,"80.253833","8.19312",North Central,"Clinic centre, Oththappuwa",354-Ottappuwa, ,Oththappuwa, 
"14913",Clinic,Kedapathwehera,"6248",,Kurunegala,,,,"80.254177","7.554574",North Western,weerahenegedara wijaysundararamaya Kedapathwehera Panadaragama,Kedapathwehera, ,Kedapathwehera, 
"14914",Clinic,Gramodhaya health centre - Wanduramba,"3374",,Galle,,,,"80.254652","6.135899",Southern,"PMCU,Wanduramba",Wanduramba South, ,Gramodhaya health centre - Wanduramba, 
"14915",Clinic,Maternity & child clinic - Lelwala,"3375",,Galle,,,,"80.254652","6.135899",Southern,"PMCU,Wanduramba",Wanduramba South, ,Maternity & child clinic - Lelwala, 
"14916",PMCU,PMCU Wanduramba,"3412",,Galle,,,,"80.254652","6.135899",Southern,"PMCU,Wanduramba",Wanduramba South,"912292361",PMCU Wanduramba, 
"14917",Clinic,CC-Periyathampanai,"1488",,Vavuniya,,,,"80.25484","8.79005",Northern,"Periyathampanai, Vavuniya.",Periyathampanai, ,CC-Periyathampanai, 
"14918",Clinic,Clinic - Nikawalamulla,"7478",,Kegalle,,,,"80.255707","7.018809",Sabaragamuwa, , , ,Clinic - Nikawalamulla, 
"14919",Clinic,Clinic - Atawerala,"8037",,Kurunegala,,,,"80.256127","7.825036",North Western, , , ,Clinic - Atawerala, 
"14920",Clinic,Katupitigama anc,"7171",,Kurunegala,,,,"80.256339","7.737825",North Western, , , ,Katupitigama anc, 
"14921",Clinic,Clinic - Anaivilunthan,"8315",,Kilinochchi,,,,"80.256816","9.316218",Northern,Anaivilunthan,Anaivilunthankulam, ,Clinic - Anaivilunthan, 
"14922",Clinic,Maternity & child clinic - Maliban rehabilitation unit,"3524",,Galle,,,,"80.256873","6.07398",Southern,"Maliban rehabilitation,Rathjambugaha,Galle", , ,Maternity & child clinic - Maliban rehabilitation unit, 
"14951",Clinic,Eethanawaththa,"6250",,Kurunegala,,,,"80.263851","7.526858",North Western,PMCU Eethanawaththa,Eethanawaththa,"373618261",Eethanawaththa, 
"14923",Other Health Institute,Maliban Rehabilitation unit,"3344",,Galle,,,,"80.256903","6.07414",Southern,"Maliban rehabilitation,Rathjambugaha,Galle",Rathjambugaha, ,Maliban Rehabilitation unit, 
"14924",Divisional Hospital,Thantirimale,"2751",,Anuradhapura,,,,"80.257625","8.578875",North Central,"Divisional Hospital, Thantirimale",366-Thanthirimale,"252245061",Thantirimale, 
"14925",Clinic,Clinic Center-Gawaragiriya,"2458",,Ratnapura,,,,"80.257763","6.655682",Sabaragamuwa,"Clinic Center-Gawaragiriya,Ayagama",Gawaragiriya, ,Clinic Center-Gawaragiriya, 
"14926",MOH Office,Weerambugedara MOH,"6084",,Kurunegala,,,,"80.258622","7.447935",North Western,"Divisional MOH Office, Kalugamuwa","862, Dehikumbura","3722248680",Weerambugedara MOH, 
"14927",Clinic,Clinic - Weerambugedara MOH,"8654",,Kurunegala,,,,"80.258622","7.447935",North Western, , , ,Clinic - Weerambugedara MOH, 
"14928",Clinic,GHC-Aandiyapuliyankulam,"1492",,Vavuniya,,,,"80.258821","8.720639",Northern,"Aandiyapuliyankulam, Vavuniya.",Andiyapuliyankulam, ,GHC-Aandiyapuliyankulam, 
"14929",Clinic,Eluthumadduval Ladies Hostel,"710",,Jaffna,,,,"80.25893","9.675011",Northern,Old Hostel Near Eluthumadduval,Eluthumadduval North,"212270014",Eluthumadduval Ladies Hostel, 
"14930",Clinic,Nidlanwaththa clinic,"6087",,Kurunegala,,,,"80.25947","7.434102",North Western,"Jayawadanagama, Kalugamuwa, Kurunegala","163, Poogalla", ,Nidlanwaththa clinic, 
"14931",Clinic,Kirimatiyawa Clinic,"6050",,Kurunegala,,,,"80.259564","7.901306",North Western,"Kirimatiyawa, Ambanpola","188, Kirimatiyawa", ,Kirimatiyawa Clinic, 
"14932",Clinic,Health Center-Madabaddara,"2559",,Ratnapura,,,,"80.260711","6.722612",Sabaragamuwa,"Health Center-Madabaddara,Pahala Galathura,Ayagama",Madabaddara, ,Health Center-Madabaddara, 
"14933",PMCU,PMCU Narangoda,"5903",,Kegalle,,,,"80.260983","7.137284",Sabaragamuwa,"PMCU, Narangoda",Narangoda,035 3229102,PMCU Narangoda, 
"14934",Clinic,Polyclinic Narangoda,"5904",,Kegalle,,,,"80.260983","7.137284",Sabaragamuwa,"PMCU, Narangoda",Narangoda,035 3229102,Polyclinic Narangoda, 
"14935",Clinic,Polyclinic Dedigama,"5906",,Kegalle,,,,"80.261144","7.208292",Sabaragamuwa,"VC Road, Dedigama",Dedigama, ,Polyclinic Dedigama, 
"14936",Clinic,Gramodhaya health centre - Mataramba,"3534",,Galle,,,,"80.261218","6.020279",Southern,"Gramodhaya health centre,Mataramba", , ,Gramodhaya health centre - Mataramba, 
"14937",Base Hospital,Base Hospital Karawanaella,"5879",,Kegalle,,,,"80.261367","7.02481",Sabaragamuwa,"BH Karawanaella, Ruwanwella",Wendala,036 2266261,Base Hospital Karawanaella,Provincial Council
"14938",MOH Office,"MOH Office , Ruwanwella","5880",,Kegalle,,,,"80.262076","7.023413",Sabaragamuwa,Ruwanwella,Wendala,036 2266278,"MOH Office , Ruwanwella", 
"14939",Clinic,Polyclinic Ruwanwella,"5881",,Kegalle,,,,"80.262076","7.03413",Sabaragamuwa,"MOH Office , Ruwanwella",Wendala,036 2266278,Polyclinic Ruwanwella, 
"14940",Clinic,Clinic - Ruwanwella MOH Central,"8290",,Kegalle,,,,"80.262076","7.03413",Sabaragamuwa, , , ,Clinic - Ruwanwella MOH Central, 
"14941",Clinic,Clinic - Harasiyagama,"8029",,Kurunegala,,,,"80.262382","7.921195",North Western, , , ,Clinic - Harasiyagama, 
"14942",Clinic,Abakolawewa Clinic,"6055",,Kurunegala,,,,"80.2624","7.920982",North Western,"Hospital Road, Abakolawewa","186, Abakolawewa North", ,Abakolawewa Clinic, 
"14943",Divisional Hospital,Divisional Hospital - Mahapallegama,"5900",,Kegalle,,,,"80.262759","7.177628",Sabaragamuwa,DH Mahapallegama,Mahapallegama,035 2282161,Divisional Hospital - Mahapallegama,Provincial Council
"14944",Clinic,Mahapallegama DH Clinic,"5901",,Kegalle,,,,"80.262759","7.177628",Sabaragamuwa,DH Mahapallegama,Mahapallegama,035 2282161,Mahapallegama DH Clinic, 
"14945",Clinic,Sinharagama,"2881",,Anuradhapura,,,,"80.263151","8.280258",North Central,"Clinic centre, Sinharagama",341-Andarawewa, ,Sinharagama, 
"14946",MOH Office,MOH Office Dehiovita,"5863",,Kegalle,,,,"80.263705","6.979394",Sabaragamuwa,"MOH Office, Dehiovita",Dehiovita,036 2267415,MOH Office Dehiovita, 
"14947",Clinic,Policlinic Dehiovita,"5864",,Kegalle,,,,"80.263705","6.979394",Sabaragamuwa,"MOH Office, Dehiovita",Dehiovita,036 2267415,Policlinic Dehiovita, 
"14948",Clinic,Clinic - Dehiovita MOH,"8275",,Kegalle,,,,"80.263705","6.979394",Sabaragamuwa, , , ,Clinic - Dehiovita MOH, 
"14949",Clinic,Clinic - Dehiovita MOH Central,"8276",,Kegalle,,,,"80.263705","6.979394",Sabaragamuwa, , , ,Clinic - Dehiovita MOH Central, 
"14950",PMCU,PMCU Eethanawatte,"6249",,Kurunegala,,,,"80.263851","7.526858",North Western,Katuwellegedara Eethanawaththa,Eethanawaththa,"373618261",PMCU Eethanawatte,Provincial Council
"14952",PMCU,PMCU Nelundeniya,"5895",,Kegalle,,,,"80.26436","7.235203",Sabaragamuwa,"PMCU, Kandy Rd, Nelundeniya",Mampita,035 2282188,PMCU Nelundeniya, 
"14953",Base Hospital,Base Hospital B - Eheliyagoda,"2718",,Ratnapura,,,,"80.264518","6.848183",Sabaragamuwa,"District Hospital, Eheliyagoda.",136A Kendangamuwa,"0362258261",Base Hospital B - Eheliyagoda, 
"14954",Clinic,Clinic - Eheliyagoda BH,"8597",,Ratnapura,,,,"80.264518","6.848183",Sabaragamuwa, , , ,Clinic - Eheliyagoda BH, 
"14955",Clinic,Child & Maternitycare clinic Nelundeniya,"5896",,Kegalle,,,,"80.26456","7.235203",Sabaragamuwa,"PMCU, Kandy Rd, Nelundeniya",Mampita,035 2282188,Child & Maternitycare clinic Nelundeniya, 
"14956",Clinic,Clinic Center - Nagare Vilegoda,"2710",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Nagare Vilegoda.",136A Kendangamuwa, ,Clinic Center - Nagare Vilegoda, 
"14957",MOH Office,MOH - Eheliyagoda,"2711",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"MOH,Eheliyagoda.",136A Kendangamuwa,"0362258278",MOH - Eheliyagoda,Provincial Council
"14958",Clinic,Clinic Center - Bopaththa,"2712",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Bopaththa.",136A Kendangamuwa, ,Clinic Center - Bopaththa, 
"14959",Clinic,Clinic Center - Thoranagoda,"2713",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Thoranagoda.",136A Kendangamuwa, ,Clinic Center - Thoranagoda, 
"14960",Clinic,Clinic Center - Moragala,"2714",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Moragala.",136A Kendangamuwa, ,Clinic Center - Moragala, 
"14961",Clinic,Clinic Center - Meennana,"2715",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Meennana.",136A Kendangamuwa, ,Clinic Center - Meennana, 
"14962",Clinic,Clinic Center - Bulugahapitiya,"2716",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Bulugahapitiya.",136A Kendangamuwa, ,Clinic Center - Bulugahapitiya, 
"14963",Clinic,Clinic Center - Yakodagoda,"2717",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa,"Clinic Center,Yakodagoda.",136A Kendangamuwa, ,Clinic Center - Yakodagoda, 
"14964",Clinic,Clinic - Eheliyagoda MOH,"8599",,Ratnapura,,,,"80.264588","6.848855",Sabaragamuwa, , , ,Clinic - Eheliyagoda MOH, 
"14965",PMCU,PMCU - Wadakada,"7434",,Kurunegala,,,,"80.26575","7.400925",North Western, , , ,PMCU - Wadakada, 
"14966",Clinic,Clinic - Wadakada PMCU,"8641",,Kurunegala,,,,"80.26575","7.400925",North Western, , , ,Clinic - Wadakada PMCU, 
"14967",Clinic,Clinic - Kalundegama,"7578",,Anuradhapura,,,,"80.265916","8.156865",North Central, , , ,Clinic - Kalundegama, 
"14968",Clinic,Helambawewa,"2888",,Anuradhapura,,,,"80.265926","8.491605",North Central,"Clinic centre, Thanthirimale Road, Thuppitiyawa",372-Thuppitiyawa, ,Helambawewa, 
"14969",Clinic,Thuppitiyawa,"2891",,Anuradhapura,,,,"80.265926","8.491605",North Central,"Clinic centre, Thanthirimale Road, Thuppitiyawa",372-Thuppitiyawa, ,Thuppitiyawa, 
"14970",Clinic,Bandaragama,"2892",,Anuradhapura,,,,"80.265926","8.491605",North Central,"Clinic centre, Thanthirimale Road, Thuppitiyawa",372-Thuppitiyawa, ,Bandaragama, 
"14971",Clinic,Morapitiya Clinic,"5509",,Kalutara,,,,"80.265934","6.53606",Western,Morapitiya,836 Q-Morapitiya, ,Morapitiya Clinic, 
"14972",PMCU,Galadivulwewa,"2775",,Anuradhapura,,,,"80.266394","8.224771",North Central,"Primary Medical Care Unit, Galadivulwewa",344-Galadiwulwewa,"255673533",Galadivulwewa, 
"14973",Clinic,Clinic - Galadiulwewa PMCU,"8519",,Anuradhapura,,,,"80.266394","8.224771",North Central, , , ,Clinic - Galadiulwewa PMCU, 
"14974",Clinic,Clinic - Kilali,"8310",,Kilinochchi,,,,"80.26657","9.619007",Northern,Kilali,Kilali, ,Clinic - Kilali, 
"14975",Clinic,CC-Menic farm,"1485",,Vavuniya,,,,"80.266627","8.695932",Northern,"Menic farm,  Vavuniya", , ,CC-Menic farm, 
"14976",MOH Office,MOH office - Niyagama,"3569",,Galle,,,,"80.26783","6.245562",Southern,"MOH office ,Niyagama", ,"912296526",MOH office - Niyagama, 
"14977",Clinic,Maternity & child clinic - MOH office Niyagama,"3570",,Galle,,,,"80.26783","6.245562",Southern, , , ,Maternity & child clinic - MOH office Niyagama, 
"14978",Divisional Hospital,Divisional hospital (type C) Niyagama,"3492",,Galle,,,,"80.267867","6.245101",Southern,"Divisional hospital,Niyagama", ,"912296446",Divisional hospital (type C) Niyagama,Provincial Council
"14979",Divisional Hospital,Divisional Hospital-Kiriella,"2550",,Ratnapura,,,,"80.268175","6.739863",Sabaragamuwa,Divisional Hospital-Kiriella,Idangoda,"0452265861",Divisional Hospital-Kiriella, 
"14980",Clinic,Clinic - Kiriella DH,"8596",,Ratnapura,,,,"80.268175","6.739863",Sabaragamuwa, , , ,Clinic - Kiriella DH, 
"14981",Clinic,Maternity & child clinic - Ihalakeembiya,"3385",,Galle,,,,"80.268332","6.095565",Southern,"Maternity & child clinic,Ihalakeembiya",207/A Ihalakeembiya, ,Maternity & child clinic - Ihalakeembiya, 
"14982",Clinic,Maternity & child clinic - Kalahe,"3531",,Galle,,,,"80.268482","6.035518",Southern, , , ,Maternity & child clinic - Kalahe, 
"14983",Clinic,Central Clinic-Kiriella,"2419",,Ratnapura,,,,"80.268657","6.740131",Sabaragamuwa,MOH Office-Kiriella,Kiriella, ,Central Clinic-Kiriella, 
"14984",MOH Office,MOH Office-Kiriella,"2568",,Ratnapura,,,,"80.268657","6.740131",Sabaragamuwa,MOH Office-Kiriella,Idangoda,"0452266081",MOH Office-Kiriella, 
"14985",PMCU,PMCU - Thunukkai,"5066",,Mullaitivu,,,,"80.26884","9.11745",Northern,Thunukkai,Thunukkai, ,PMCU - Thunukkai, 
"14986",Clinic,Clinc - Thunukkai PMCU,"8174",,Mullaitivu,,,,"80.26884","9.11745",Northern, , , ,Clinc - Thunukkai PMCU, 
"14987",Clinic,Primary Health Care Center - Mudkompan,"4383",,Kilinochchi,,,,"80.26892","9.381738",Northern,Mudkompan,Mudkompan, ,Primary Health Care Center - Mudkompan, 
"14988",Clinic,Maternity & child clinic - Pinnaduwa,"3528",,Galle,,,,"80.269294","6.067533",Southern,"Pradeshiya sabha building,Akmeemana", , ,Maternity & child clinic - Pinnaduwa, 
"14989",Clinic,Hadigalla Clinic,"5455",,Kalutara,,,,"80.269765","6.479958",Western,"Pehekamhala Asala,Hadigalla",838-Hadigalla, ,Hadigalla Clinic, 
"14990",Clinic,Clinic Center-Ellawala,"2448",,Ratnapura,,,,"80.269921","6.810185",Sabaragamuwa,"Clinic Center-Pajashalawa,Welipara,Ellawala,Eheliyagoda",Ellawala, ,Clinic Center-Ellawala, 
"14991",Clinic,Walpola,"6242",,Kurunegala,,,,"80.270971","7.579358",North Western,Sanasa building Walpola Mahakeliya,Walpola, ,Walpola, 
"14992",Clinic,PHC Kudaththanai,"671",,Jaffna,,,,"80.27154","9.746505",Northern,"PHC Potpathy Road, Kudaththanai",Kudathanai,"212264482",PHC Kudaththanai, 
"14993",Clinic,Werabendiyawa Clinic,"6081",,Kurunegala,,,,"80.271558","8.0378",North Western,"Buduruwakanda, Galgamuwa","86, Buduruwakanda", ,Werabendiyawa Clinic, 
"14994",Clinic,Thambarawa Clinic,"6076",,Kurunegala,,,,"80.271773","7.674328",North Western,"Thambarawa, Malagane","1255, Thambarawa", ,Thambarawa Clinic, 
"14995",Divisional Hospital,Divisional Hospital - Beligala,"5909",,Kegalle,,,,"80.271811","7.262423",Sabaragamuwa,"DH, Beligala",Eagalle,035 22822005,Divisional Hospital - Beligala, 
"14996",Clinic,Polyclinic Beligala,"5910",,Kegalle,,,,"80.271811","7.262423",Sabaragamuwa,DH Beligala,Eagalle,035 2282005,Polyclinic Beligala, 
"14997",Clinic,GHC - Koddaikaddiyakulam,"5073",,Mullaitivu,,,,"80.27288","9.24112",Northern,Koddaikaddiyakulam Common Hall,Koddaikaddiyakulam, ,GHC - Koddaikaddiyakulam, 
"14998",Clinic,Polyclinic Karapane,"5911",,Kegalle,,,,"80.27317","7.299412",Sabaragamuwa,"Karapane, Alawwa",Wathdeniya, ,Polyclinic Karapane, 
"14999",Clinic,Policlinic Panawala,"5873",,Kegalle,,,,"80.273469","6.889929",Sabaragamuwa,"Panawala, Ehaliyagoda",Panawala, ,Policlinic Panawala, 
"15000",Clinic,Polyclinic Gonaramba,"5888",,Kegalle,,,,"80.2735","7.06864",Sabaragamuwa,"Gonaramba clinic, Ampagala",Gonaramba, ,Polyclinic Gonaramba, 
"15001",Clinic,Clinic Center-Pahalagama,"2504",,Ratnapura,,,,"80.274117","6.79164",Sabaragamuwa,"Clinic Center-Sanasa Building,Pahalagama,Ellawala,Kiriella",Ellawala Pahalagama, ,Clinic Center-Pahalagama, 
"15002",Clinic,Clinic - Ihala Hewassa,"7563",,Kalutara,,,,"80.274133","6.363286",Western, , , ,Clinic - Ihala Hewassa, 
"15003",Clinic,Clinic - Pelawatta Estate,"7571",,Kalutara,,,,"80.274263","6.384003",Western, , , ,Clinic - Pelawatta Estate, 
"15004",MOH Office,MOH office - Akmeemana,"3522",,Galle,,,,"80.27534","6.075971",Southern,"MOH office,Akmeemana", ,"913922261",MOH office - Akmeemana, 
"15005",Clinic,Maternity & child clinic - MOH  office Akmeemana,"3523",,Galle,,,,"80.27534","6.075971",Southern,"MOH office,Akmeemana", ,"913922261",Maternity & child clinic - MOH  office Akmeemana, 
"15006",Clinic,PHC Manatkadu,"672",,Jaffna,,,,"80.275867","9.770075",Northern,PHC Manatkadu,Manalkadu,"212264482",PHC Manatkadu, 
"15007",Clinic,Clinic - Usgala PMCU,"8632",,Kurunegala,,,,"80.276252","8.001488",North Western, , , ,Clinic - Usgala PMCU, 
"15008",Clinic,Polyclinic Malmaduwa,"5902",,Kegalle,,,,"80.276476","7.137349",Sabaragamuwa,"Malmaduwa, Dandeniya",Malmaduwa, ,Polyclinic Malmaduwa, 
"15009",Clinic,Gramodhaya health centre - Nehinigala,"3433",,Galle,,,,"80.27711","6.137666",Southern,"Gramodhaya health centre,Nehinigala",Urala south, ,Gramodhaya health centre - Nehinigala, 
"15010",Base Hospital,Galgamuwa Hospital,"6078",,Kurunegala,,,,"80.277225","8.000669",North Western,Galgamuwa, ,"0372253061",Galgamuwa Hospital,Provincial Council
"15011",Clinic,Clinic - Galagamuwa BH,"8633",,Kurunegala,,,,"80.277225","8.000669",North Western, , , ,Clinic - Galagamuwa BH, 
"15012",Clinic,Maternity & child clinic - Devisional hospital Nagoda,"3436",,Galle,,,,"80.277228","6.19234",Southern,"Devisional hospital,Nagoda",212 Kappetiyagoda south,"912296461",Maternity & child clinic - Devisional hospital Nagoda, 
"15013",Divisional Hospital,Divisional hospital (type C) Nagoda,"3443",,Galle,,,,"80.277228","6.19234",Southern,"Divisional hospital,Nagoda",212 Kappetiyagoda south,"912296461",Divisional hospital (type C) Nagoda,Provincial Council
"15014",Clinic,Maternity & Child Clinic - Heenatigala,"3362",,Galle,,,,"80.277322","6.012696",Southern, , , ,Maternity & Child Clinic - Heenatigala, 
"15015",Clinic,Kithulwehera Clinic,"6070",,Kurunegala,,,,"80.27826","7.648205",North Western,"Kithulwehera, Wariyapola","1250, Kithulwehera", ,Kithulwehera Clinic, 
"15016",Clinic,Mattamagoda Clinic,"7388",,Kegalle,,,,"80.278537","7.108821",Sabaragamuwa, , , ,Mattamagoda Clinic, 
"15017",Clinic,central Clinic,"6240",,Kurunegala,,,,"80.278578","7.581404",North Western,Moh office Bamunakotuwa,Mahakeliya, ,central Clinic, 
